,23
String symphonies (Mendelssohn),0
Petrarch,0
Richard Serra,0
Robert Venturi,0
Willem,0
List of compositions by Franz Liszt (S.351–S.999),0
Joseph Wright of Derby,0
Albretcht Durer,0
Symphony on a French Mountain Air,0
Suprematism,0
Grape,0
Pincher Martin,0
Thaïs,0
Symphony No. 101 (Haydn),0
Guercino,0
"After seeing this painting, an intellectual compared the ""C"" shape traced out by its figures to a plate bent by Augustus the Strong. In this painting, a self-portrait of the artist is holding his left hand at a painful-looking right angle behind his back and holding a young girl's hand with his right. The background of this painting contains a racetrack where the viewer can barely make out the activity of racing horses. In the foreground of this painting, a girl in pink with her back to the viewer is holding a basket full of flowers; at a distance from her, a woman in a red skirt who may be Fernande Olivier sits, far from the rest of the group, next to a pitcher of water. In this painting, a sack-wielding fat man in ",0
El Escorial,0
Nanook of the North,0
Saint Anthony,0
Francis I of France,0
The Communist Manifesto,0
"Cathedral of St. Matthew the Apostle (Washington, D.C.)",0
Fred Astaire,0
Ernst Ludwig Kirchner,0
Brideshead Revisited,0
"String Quartets, Op. 20 (Haydn)",0
Der,0
A Rake's Progress,0
Robert Indiana,0
L'italiana in Algeri,0
Arcangelo Corelli,0
César Franck,0
Bicycle,0
Rockquiem,0
Bob Dylan,0
Bedroom in Arles,0
Lucas Cranach the Elder,0
Eroica,0
Capital asset pricing model,0
Rabindranath Tagore,0
Roscoe Conkling,0
John Brown,0
Slavonic Dances,0
Skeleton,0
Olmec,0
Conquistador,0
Symphony No. 41,0
List of Kannada films of the 1930s,0
Les Grandes Baigneuses (Renoir),0
Guerrillero Heroico,0
A Clockwork Orange,0
Pergamon Altar,0
Lyric,0
Prelude,0
György Ligeti,0
Confederate State Capitol building (Arkansas),0
"Anatoly ""Lazy"" Liadov ",0
Symphony No. 94 (Haydn),0
Three Studies for Figures at the Base of a Crucifixion,0
William Albright (musician),0
Hot n Cold,0
David Mamet,0
French overture,0
Les Demoiselles d'Avignon,0
